"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","status","newaddress","dogs","parking","wifi"
"91","eJXCD4WwLfh1PEjkTuiibw","Ultimate MMA Fitness","2013 Wells Branch Pkwy, Ste 305","Austin","TX","78728",30.4352,-97.683,5,9,0,"Martial Arts, Gyms, Fitness & Instruction, Trainers, Active Life","black","TX, Austin, 2013 Wells Branch Pkwy, Ste 305",NA,"False",NA
"92","eV7ge7vubonxLr3XYAq24w","BURN Fitness Studios","547 Columbus Ave","Boston","MA","02118",42.3414,-71.0808,4.5,52,1,"Gyms, Boot Camps, Yoga, Fitness & Instruction, Active Life, Pilates, Cycling Classes","blue","MA, Boston, 547 Columbus Ave",NA,"True",NA
"93","4ifG4fzdtwMbslU4h4zqPw","The Circuit Bouldering Gym","6050 S Macadam Ave","Portland","OR","97239",45.4804,-122.6726,4.5,42,1,"Rock Climbing, Fitness & Instruction, Gyms, Active Life, Yoga","blue","OR, Portland, 6050 S Macadam Ave","False","True",NA
"94","vemoNXNoxfd3fitdmq7inQ","Go Fitness Center","1459 King Ave","Columbus","OH","43212",39.9913,-83.046,3.5,20,1,"Trainers, Active Life, Gyms, Fitness & Instruction, Yoga","blue","OH, Columbus, 1459 King Ave",NA,"False",NA
"95","rNS6SNuv63CoU3NPOto7JQ","Ride Indoor Cycling","12800 Hill Country Blvd, Ste G-110","Bee Cave","TX","78738",30.3096,-97.94,5,37,1,"Cycling Classes, Active Life, Fitness & Instruction, Gyms","blue","TX, Bee Cave, 12800 Hill Country Blvd, Ste G-110",NA,"True",NA
"96","2LsszSmwJNAKhlx9U3s8XA","Midtown Trainers","2115 Piedmont Rd NE, Ste 106","Atlanta","GA","30324",33.8125,-84.3656,4.5,21,1,"Trainers, Active Life, Cardio Classes, Health & Medical, Nutritionists, Weight Loss Centers, Gyms, Fitness & Instruction, Boot Camps","blue","GA, Atlanta, 2115 Piedmont Rd NE, Ste 106","False","True","u'free'"
"97","pxrssYUM7b6q-tLXnUZCBw","Malden YMCA","99 Dartmouth St","Malden","MA","02148",42.4307,-71.0686,3,47,1,"Active Life, Local Services, Fitness & Instruction, Child Care & Day Care, Gyms","blue","MA, Malden, 99 Dartmouth St",NA,"True",NA
"98","YlWD2ZGOVYtNKK28Jg0AaQ","Orangetheory Fitness","3100 Esperanza Crossing, Ste 118","Austin","TX","78758",30.4,-97.723,4.5,55,1,"Fitness & Instruction, Active Life, Interval Training Gyms, Trainers, Gyms, Boot Camps","blue","TX, Austin, 3100 Esperanza Crossing, Ste 118","False","True",NA
"99","u4V-v4pX_yZI2iY1GbfLcw","Atlantis Sports Club","37 Forbes Rd","Braintree","MA","02184",42.2201,-71.0312,1.5,14,1,"Fitness & Instruction, Gyms, Active Life","blue","MA, Braintree, 37 Forbes Rd",NA,"False",NA
"100","0bwzbFmeXlgymT8PdbtRUQ","Steve Nash Sports Club","4199 Lougheed Hwy","Burnaby","BC","V5C 3Y6",49.2672,-123.012,2,42,0,"Gyms, Fitness & Instruction, Active Life, Trainers","black","BC, Burnaby, 4199 Lougheed Hwy",NA,"True",NA
"101","aOB3_VDfESgD-rUprtJ3jQ","24 Hour Fitness","14733 SW Teal Blvd","Beaverton","OR","97007",45.4418,-122.8262,3.5,7,0,"Active Life, Trainers, Gyms, Fitness & Instruction","black","OR, Beaverton, 14733 SW Teal Blvd",NA,"False",NA
"102","xhMEJq7VWU_1FS1IsouILw","Driven Performance Training","515 Congress Ave, Ste N","Austin","TX","78701",30.2676,-97.7426,5,10,1,"Fitness & Instruction, Gyms, Trainers, Pilates, Active Life","blue","TX, Austin, 515 Congress Ave, Ste N",NA,"False",NA
"103","PkyVWhW6LI-lXN2fvOrpgQ","Broderick Gymnastics Academy","67 Sprague St","Hyde Park","MA","02136",42.2352,-71.138,3.5,15,1,"Gyms, Active Life, Education, Fitness & Instruction, Gymnastics","blue","MA, Hyde Park, 67 Sprague St",NA,"False",NA
"104","e0hv5EV-bw7NV_r5Rq8pzQ","Fitness Together","365 Salem St","Medford","MA","02155",42.4218,-71.095,4.5,6,0,"Gyms, Health & Medical, Active Life, Trainers, Weight Loss Centers, Fitness & Instruction","black","MA, Medford, 365 Salem St",NA,"False",NA
"105","PLdsnxUpirDo8BPdYSIHnw","Life Time Athletic","5580 Roswell Rd","Sandy Springs","GA","30342",33.9068,-84.381,3,99,1,"Active Life, Gyms, Sports Clubs, Trainers, Fitness & Instruction","blue","GA, Sandy Springs, 5580 Roswell Rd",NA,"True",NA
"106","zMpVUeQXH9TOTadfOxx42w","Northeast Health & Fitness","551 Washington St","Weymouth","MA","02188",42.2054,-70.955,2,20,1,"Fitness & Instruction, Active Life, Gyms, Yoga","blue","MA, Weymouth, 551 Washington St",NA,"True",NA
"107","CkWA6P-UdXLnPsTRiraeFA","BeFIT Health Studio","135 Parliament Lp, Ste 1011","Lake Mary","FL","32746",28.7556,-81.327,5,7,1,"Fitness & Instruction, Health & Medical, Active Life, Trainers, Gyms","blue","FL, Lake Mary, 135 Parliament Lp, Ste 1011",NA,"False",NA
"108","_V7OmnQtYnxQ7_xbucJtiA","Barre Groove","52 Province St, Ste 307","Boston","MA","02108",42.3568,-71.06,5,39,1,"Barre Classes, Fitness & Instruction, Dance Studios, Gyms, Active Life","blue","MA, Boston, 52 Province St, Ste 307",NA,"False",NA
"109","8h3nbAFewi4T80WcsZSMfg","The Hive","520 Industrial Avenue","Vancouver","BC","V6A 2P3",49.2687,-123.0925,3.5,22,1,"Yoga, Climbing, Gyms, Active Life, Fitness & Instruction","blue","BC, Vancouver, 520 Industrial Avenue",NA,"False",NA
"110","2GHrfXA6bIE1osG66vDf1A","Saugus Family YMCA","298 Main St","Saugus","MA","01906",42.4701,-71.0345,3,5,1,"Gyms, Community Service/Non-Profit, Fitness & Instruction, Active Life, Local Services, Child Care & Day Care, Sports Clubs","blue","MA, Saugus, 298 Main St",NA,"False",NA
"111","V29JAR0_scTPxXv_RXjjBA","Loprinzi's Gym","2414 SE 41st Ave","Portland","OR","97214",45.5054,-122.6202,4.5,35,1,"Karate, Fitness & Instruction, Martial Arts, Gyms, Active Life, Yoga","blue","OR, Portland, 2414 SE 41st Ave",NA,"False",NA
"112","okRhizmgWiVnqVoaobbqcw","Kushnir Fitness","1921 Cedar Bend Dr","Austin","TX","78758",30.4083,-97.6981,5,6,1,"Interval Training Gyms, Trainers, Active Life, Gyms, Fitness & Instruction","blue","TX, Austin, 1921 Cedar Bend Dr","True","False",NA
"113","iDk1n3Ujan9owWv7E2hQ1g","Orangetheory Fitness","16126 SE Happy Valley Town Center Dr","Happy Valley","OR","97086",45.4274,-122.4981,4,8,1,"Boot Camps, Fitness & Instruction, Active Life, Trainers, Gyms","blue","OR, Happy Valley, 16126 SE Happy Valley Town Center Dr",NA,"False",NA
"114","i_eFJU2XkQYvfqLYNDJp7g","Central Rock Gym","445 High St","Randolph","MA","02368",42.1996,-71.0667,5,18,1,"Active Life, Rock Climbing, Yoga, Gyms, Fitness & Instruction, Kids Activities","blue","MA, Randolph, 445 High St",NA,"False",NA
"115","eW2OYNcWyEh5brMfRNYHVg","Steve Nash Sports Club","1085 Homer Street, Suite 200","Vancouver","BC","V6B 1J4",49.2766,-123.1215,3,27,0,"Active Life, Fitness & Instruction, Gyms, Trainers","black","BC, Vancouver, 1085 Homer Street, Suite 200",NA,"False",NA
"116","ValvMRR-iXsszIrVU8K4Tg","Youfit Health Clubs","6406 N Interstate 35, Suite 1805","Austin","TX","78752",30.3142,-97.7082,2.5,5,0,"Doctors, Trainers, Gyms, Health & Medical, Active Life, Fitness & Instruction","black","TX, Austin, 6406 N Interstate 35, Suite 1805",NA,"False",NA
"117","cbkhurBiOoyfPx3NjXnKpQ","Allure Orlando","2419 E South St","Orlando","FL","32803",28.539,-81.3507,3.5,37,1,"Fitness & Instruction, Dance Studios, Active Life, Gyms, Specialty Schools, Pole Dancing Classes, Education, Yoga","blue","FL, Orlando, 2419 E South St",NA,"False",NA
"118","B56pjgDqkj8PuT7O-A5REQ","CrossFit","930 International Pkwy","Heathrow","FL","32746",28.7805,-81.3578,4,7,1,"Active Life, Trainers, Interval Training Gyms, Boot Camps, Gyms, Fitness & Instruction","blue","FL, Heathrow, 930 International Pkwy",NA,"False",NA
"119","tS_QV6oe1uw6_bZ4PBemOQ","Eric's Fit Lab","4985 Lavista Rd, Ste E","Tucker","GA","30084",33.854,-84.2166,4.5,8,1,"Fitness & Instruction, Yoga, Active Life, Trainers, Pilates, Gyms","blue","GA, Tucker, 4985 Lavista Rd, Ste E",NA,"False",NA
"120","aSRIa5hCiJLbQKQqN2VrvQ","Power Strength Gym","730 W Sand Lake Rd, Ste 254","Orlando","FL","32809",28.4475,-81.3883,4.5,19,1,"Active Life, Fitness & Instruction, Gyms, Trainers","blue","FL, Orlando, 730 W Sand Lake Rd, Ste 254","False","True",NA
"121","m9nmZEoCHJnxF_mnaH0LyA","Workout Anytime","3056 Anvil Block Rd, Ste 117","Ellenwood","GA","30294",33.6355,-84.2899,3,6,1,"Fitness & Instruction, Tanning, Active Life, Tanning Beds, Beauty & Spas, Gyms, Boot Camps, Trainers","blue","GA, Ellenwood, 3056 Anvil Block Rd, Ste 117",NA,"False",NA
"122","dih-aINGau9kLWF7wM3r9Q","Future Proof Movement","2897 Mapleton Ave, Ste 700","Boulder","CO","80301",40.0259,-105.2564,5,5,1,"Active Life, Trainers, Yoga, Fitness & Instruction, Gyms, Physical Therapy, Massage Therapy, Health & Medical","blue","CO, Boulder, 2897 Mapleton Ave, Ste 700",NA,"True","u'free'"
"123","tAQ3g-bOaHRgFXHIXNzeYQ","West Roxbury YMCA","15 Bellevue St","West Roxbury","MA","02132",42.2835,-71.1562,3.5,16,0,"Local Services, Yoga, Gyms, Swimming Pools, Education, Trainers, Preschools, Fitness & Instruction, Active Life, Pilates, Beaches, Child Care & Day Care","black","MA, West Roxbury, 15 Bellevue St","False","True",NA
"124","l0o3l8x5-1tKwsHcI2wGOA","UKnight Training Center","4304 Metric Dr, Unit B","Winter Park","FL","32792",28.6024,-81.2923,4,14,1,"Performing Arts, Arts & Entertainment, Education, Specialty Schools, Fitness & Instruction, Gyms, Active Life, Dance Schools, Gymnastics, Martial Arts, Cheerleading","blue","FL, Winter Park, 4304 Metric Dr, Unit B",NA,"False","u'free'"
"125","ifv4qPfSitwzyV5sJvdEXQ","Georgia State University Student Recreation Center","101 Piedmont Ave SE","Atlanta","GA","30303",33.7521,-84.3841,4,13,1,"Recreation Centers, Fitness & Instruction, Active Life, Gyms","blue","GA, Atlanta, 101 Piedmont Ave SE",NA,"True",NA
"126","_GnwqBw7mgs3vanIXIc6-g","UFC GYM","4745 Ashford Dunwoody Rd","Atlanta","GA","30338",33.9342,-84.3377,4.5,24,0,"Martial Arts, Boxing, Fitness & Instruction, Trainers, Gyms, Active Life","black","GA, Atlanta, 4745 Ashford Dunwoody Rd","False","False",NA
"127","msiATx2bTCuLYudKymu9Mw","JCC","333 Nahanton St","Newton","MA","02459",42.2993,-71.2036,3.5,10,1,"Performing Arts, Active Life, Event Planning & Services, Pilates, Community Service/Non-Profit, Local Services, Public Services & Government, Education, Cultural Center, Arts & Entertainment, Parenting Classes, Religious Organizations, Fitness & Instruction, Specialty Schools, Community Centers, Child Care & Day Care, Summer Camps, Preschools, Venues & Event Spaces, Gyms","blue","MA, Newton, 333 Nahanton St",NA,"True",NA
"128","0QBAHLXr38DbMiG4reyetg","YWCA Health and Fitness","535 Hornby St","Vancouver","BC","V6C 2E8",49.2855,-123.1178,4,14,1,"Swimming Lessons/Schools, Active Life, Swimming Pools, Education, Specialty Schools, Gyms, Fitness & Instruction","blue","BC, Vancouver, 535 Hornby St",NA,"False",NA
"129","RMnMT5yvjoEjMNYsk6WHEg","Sunberry Fitness","9111 Beckwith Rd, Suite 1040","Richmond","BC","V6X 1V7",49.194,-123.123,4,8,1,"Dance Studios, Active Life, Pilates, Fitness & Instruction, Gyms, Yoga","blue","BC, Richmond, 9111 Beckwith Rd, Suite 1040","False","True",NA
"130","339umkJ60P-HZQJx8lY3Dw","TITLE Boxing Club","864 Refugee Rd","Pickerington","OH","43147",39.9105,-82.7769,4,15,1,"Active Life, Fitness & Instruction, Gyms, Cardio Classes, Trainers, Sports Clubs, Boxing","blue","OH, Pickerington, 864 Refugee Rd",NA,"False",NA
"131","dRjDFphmYQr0yS896Hl14Q","Aum Training Center","332 Newbury St","Boston","MA","02115",42.3483,-71.0863,5,10,1,"Fitness & Instruction, Active Life, Life Coach, Gyms, Trainers, Professional Services","blue","MA, Boston, 332 Newbury St",NA,"False",NA
"132","zwOz6JjjQ0leNlKWhr5Shw","F45 Training North Shoal Creek","3301 Steck Avenue, Ste 104","Austin","TX","78757",30.3663,-97.7409,5,19,1,"Fitness & Instruction, Circuit Training Gyms, Active Life, Gyms, Interval Training Gyms, Trainers","blue","TX, Austin, 3301 Steck Avenue, Ste 104","False","True",NA
"133","ctuWExgWRsOrRbLW3DE21Q","Sweat Box","935 King Ave","Columbus","OH","43212",39.9909,-83.0319,4.5,8,1,"Trainers, Fitness & Instruction, Gyms, Active Life","blue","OH, Columbus, 935 King Ave",NA,"False",NA
"134","r512yhxe3cuGWaE_93N2Ig","FeV--Iron Vault Gym","2101 W Ben White Blvd, Unit 105","Austin","TX","78704",30.2296,-97.7913,5,10,1,"Active Life, Fitness & Instruction, Gyms","blue","TX, Austin, 2101 W Ben White Blvd, Unit 105","False","True",NA
"135","Lcx4uq98kiQsPUehf1odqg","Jazzercise","927 N Mills Ave","Orlando","FL","32803",28.5577,-81.3643,5,32,1,"Cardio Classes, Pilates, Dance Studios, Trainers, Fitness & Instruction, Active Life, Gyms, Yoga","blue","FL, Orlando, 927 N Mills Ave","False","True",NA
"136","_tGIkKYXoIYjZ5Tc2RSEdA","MetroRock","69 Norman St","Everett","MA","02149",42.4076,-71.0671,4,115,1,"Leisure Centers, Climbing, Fitness & Instruction, Rock Climbing, Active Life, Gyms, Event Planning & Services, Team Building Activities","blue","MA, Everett, 69 Norman St",NA,"True",NA
"137","tHSa54yu2eKrH2A-P5NPCg","LA Fitness","1450 Broadway","Saugus","MA","01906",42.4503,-71.0252,2,99,1,"Yoga, Gyms, Active Life, Sports Clubs, Fitness & Instruction, Trainers","blue","MA, Saugus, 1450 Broadway",NA,"True",NA
"138","c6AB-IjpJsvxQjAEWyyZMA","Training for Warriors Portland","1338 SE 6th Ave","Portland","OR","97214",45.5132,-122.6594,4.5,20,1,"Active Life, Boot Camps, Fitness & Instruction, Trainers, Gyms","blue","OR, Portland, 1338 SE 6th Ave",NA,"True",NA
"139","epEUMhx16ckXTRypsoGa1w","Dowling Fitness","1621 E 6th S","Austin","TX","78702",30.2624,-97.7255,5,40,1,"Trainers, Fitness & Instruction, Active Life, Gyms","blue","TX, Austin, 1621 E 6th S","True","True",NA
"140","qLq9eedYCLaXjcy2XfZQcQ","Orangetheory Fitness","7301 N FM 620, Ste 175","Austin","TX","78726",30.4055,-97.851,4.5,59,1,"Trainers, Gyms, Active Life, Interval Training Gyms, Fitness & Instruction, Boot Camps","blue","TX, Austin, 7301 N FM 620, Ste 175",NA,"False",NA
"141","N4xrhWGDa6J1vWeCjCDZeA","The Boston Bodyworker","1 Seaport Ln","Boston","MA","02210",42.3492,-71.0415,4,150,1,"Physical Therapy, Acupuncture, Rehabilitation Center, Chiropractors, Health & Medical, Yoga, Active Life, Beauty & Spas, Massage, Gyms, Fitness & Instruction, Massage Therapy","blue","MA, Boston, 1 Seaport Ln",NA,"True","u'free'"
"142","FdVFnPuLAzIxGjLgDqGmPQ","Village Fitness","1275 Powers Ferry Rd","Marietta","GA","30067",33.9204,-84.4661,4,9,1,"Fitness & Instruction, Gyms, Trainers, Active Life","blue","GA, Marietta, 1275 Powers Ferry Rd",NA,"False",NA
"143","mANGCHLc7X_TkE-0aO1oCw","Orangetheory Fitness","610 Providence Highway","Dedham","MA","02026",42.243,-71.173,4,12,1,"Gyms, Fitness & Instruction, Cardio Classes, Boot Camps, Active Life, Trainers, Interval Training Gyms","blue","MA, Dedham, 610 Providence Highway",NA,"False",NA
"144","58rTS-d5ch_tRxsPjcBemQ","Mighty Fit","5707 Southwest Pkwy, Bld 2","Austin","TX","78735",30.2434,-97.8452,5,7,1,"Gyms, Pilates, Boot Camps, Trainers, Active Life, Fitness & Instruction","blue","TX, Austin, 5707 Southwest Pkwy, Bld 2",NA,"True",NA
"145","1AUZAdFFRxszQ_3zaNYkdQ","TITLE Boxing Club","955 W 5th Ave","Columbus","OH","43212",39.9874,-83.0317,4,23,1,"Gyms, Fitness & Instruction, Boxing, Trainers, Kickboxing, Active Life, Martial Arts","blue","OH, Columbus, 955 W 5th Ave","False","True",NA
"146","Ih04-Hs7vKc_SH6kIA_bXA","CrossFit","166B Riverview Ave","Waltham","MA","02453",42.3593,-71.2456,5,13,1,"Interval Training Gyms, Active Life, Gyms, Fitness & Instruction","blue","MA, Waltham, 166B Riverview Ave",NA,"False",NA
"147","EGGfcnfIgOVEpetfP552Qw","Lynch/Van Otterloo YMCA","40 Leggs Hill Rd","Marblehead","MA","01945",42.4903,-70.8917,3.5,28,1,"Summer Camps, Active Life, Sports Clubs, Child Care & Day Care, Local Services, Preschools, Fitness & Instruction, Education, Gyms","blue","MA, Marblehead, 40 Leggs Hill Rd",NA,"True",NA
"148","NQAkFfpMJ3J-IqP_gznGSg","Orangetheory Fitness","13450 Summerport Village Pkwy","Windermere","FL","34786",28.4764,-81.5839,4,14,1,"Gyms, Active Life, Boot Camps, Trainers, Fitness & Instruction","blue","FL, Windermere, 13450 Summerport Village Pkwy",NA,"False",NA
"149","ZL3fMSz4RI9jekC1Ty82cw","RPM","600 Peachtree St NE","Atlanta","GA","30308",33.7707,-84.3866,5,6,1,"Active Life, Gyms, Sports Clubs, Trainers, Pilates, Massage, Fitness & Instruction, Nutritionists, Health & Medical, Beauty & Spas, Yoga","blue","GA, Atlanta, 600 Peachtree St NE","False","True",NA
"150","UB18AbmOgagjvmzrQKKxFQ","LA Fitness","2800 SW Hocken Ave","Beaverton","OR","97005",45.4995,-122.8128,2.5,79,1,"Fitness & Instruction, Fish & Chips, Restaurants, Active Life, Sports Clubs, Gyms, Trainers, Yoga","blue","OR, Beaverton, 2800 SW Hocken Ave","False","True",NA
"151","qI-sMiz957kh8eVcCZI1Bw","Burn Boot Camp","5334 N Hamilton Rd","Columbus","OH","43230",40.0654,-82.8629,4.5,12,1,"Gyms, Nutritionists, Fitness & Instruction, Health & Medical, Boot Camps, Active Life, Yoga, Trainers","blue","OH, Columbus, 5334 N Hamilton Rd",NA,"False",NA
"152","c1TAvpIzfm7Xge_2MiRY9A","Pacific Personal Training","2074 NW Aloclek Dr, Ste 411","Hillsboro","OR","97124",45.534,-122.897,4,8,1,"Fitness & Instruction, Gyms, Active Life, Trainers","blue","OR, Hillsboro, 2074 NW Aloclek Dr, Ste 411",NA,"False",NA
"153","bPN-S45XU43F5WMk2pVX6A","CrossFit","3907 Green Industrial Way","Atlanta","GA","30341",33.9071,-84.2976,5,5,1,"Gyms, Fitness & Instruction, Interval Training Gyms, Active Life","blue","GA, Atlanta, 3907 Green Industrial Way",NA,"False",NA
"154","R9JqVOwNE1CxWh0eiIKWdA","Delgado Boxing & Fitness","6010 Sandy Springs Cir, Ste C","Atlanta","GA","30328",33.9204,-84.3856,4.5,6,0,"Boxing, Gyms, Fitness & Instruction, Boot Camps, Active Life","black","GA, Atlanta, 6010 Sandy Springs Cir, Ste C","False","True",NA
"155","46mJQ6YW0mLgYjZBwRzqqg","Snap Fitness","4200 SE King Rd","Portland","OR","97222",45.4479,-122.6192,3,21,1,"Health & Medical, Active Life, Gyms, Fitness & Instruction, Trainers","blue","OR, Portland, 4200 SE King Rd",NA,"True",NA
"156","_PbXpHq4PlS-gWrJwPu2wQ","Planet Fitness","340 S Hamilton Rd","Gahanna","OH","43230",40.0108,-82.8651,3,27,1,"Active Life, Gyms, Trainers, Fitness & Instruction","blue","OH, Gahanna, 340 S Hamilton Rd",NA,"False",NA
"157","KdAGkLCLuhmyRmSCgNAGlg","CrossFit","674 Miami Cir NE","Atlanta","GA","30324",33.8295,-84.3652,5,19,1,"Boot Camps, Interval Training Gyms, Active Life, Fitness & Instruction, Gyms","blue","GA, Atlanta, 674 Miami Cir NE",NA,"False",NA
"158","UJjDLjvujZnTxcKYkUSPYQ","Pure Barre","960 W 5th Ave","Columbus","OH","43212",39.9885,-83.0319,4,25,1,"Gyms, Active Life, Fitness & Instruction, Health & Medical, Barre Classes, Dance Studios","blue","OH, Columbus, 960 W 5th Ave",NA,"True",NA
"159","AbiWYjTuvNlh7MBcpDw6fA","THE LAGREE STUDIO","10721 Research Blvd, Ste B-140","Austin","TX","78759",30.399,-97.7449,4.5,22,1,"Trainers, Gyms, Fitness & Instruction, Active Life","blue","TX, Austin, 10721 Research Blvd, Ste B-140","False","True",NA
"160","0HlLTlgjR61v-vpC2pwMbw","Revamped Fitness","130 W Hastings Street","Vancouver","BC","V6B 1G8",49.2828,-123.1097,5,8,0,"Active Life, Gyms, Nutritionists, Fitness & Instruction, Health & Medical","black","BC, Vancouver, 130 W Hastings Street",NA,"False",NA
"161","3iTzZt-kAzVAl81GUBW05w","Anytime Fitness","3407 Guadalupe St, Ste A","Austin","TX","78705",30.3006,-97.7392,3.5,39,1,"Gyms, Trainers, Fitness & Instruction, Active Life","blue","TX, Austin, 3407 Guadalupe St, Ste A",NA,"True",NA
"162","48RxmFAkA5tB-svpVjiWNw","Orangetheory Fitness","9161 Narcoossee Road, Ste 104","Orlando","FL","32827",28.434,-81.2562,4.5,20,1,"Gyms, Active Life, Fitness & Instruction, Boot Camps, Interval Training Gyms, Trainers","blue","FL, Orlando, 9161 Narcoossee Road, Ste 104","False","True",NA
"163","0YxyMoWTEvfAq54vCHjGww","Planet Fitness","3614 Soldano Blvd","Columbus","OH","43228",39.9565,-83.0976,3,10,1,"Fitness & Instruction, Active Life, Gyms, Trainers","blue","OH, Columbus, 3614 Soldano Blvd",NA,"False",NA
"164","S9zB4geDulMJ_vm0O9JfDg","Planet Fitness","6221 N Hwy 1","Cocoa","FL","32927",28.4711,-80.7678,3,15,1,"Active Life, Fitness & Instruction, Gyms, Trainers","blue","FL, Cocoa, 6221 N Hwy 1",NA,"False",NA
"165","uJgEjahH811VM7bdsUJWSg","Beverly Athletic Club","7 Reservoir Rd","Beverly","MA","01915",42.5697,-70.8807,4,38,1,"Active Life, Fitness & Instruction, Trainers, Gyms, Cardio Classes","blue","MA, Beverly, 7 Reservoir Rd","False","True",NA
"166","NT_p_uz2GL92ABVHXyvnyw","Senses - A Disney Spa at Disney's Saratoga Springs Resort","Walt Disney World Resort","Lake Buena Vista","FL","32830",28.3764,-81.523,4,25,1,"Active Life, Beauty & Spas, Day Spas, Massage, Fitness & Instruction, Gyms","blue","FL, Lake Buena Vista, Walt Disney World Resort",NA,"True",NA
"167","PtySCnC3uUmMcUv9S1oOfQ","Pathway Spa","33 Fayette St","Quincy","MA","02171",42.2724,-71.0298,4,5,1,"Fitness & Instruction, Health & Medical, Massage Therapy, Beauty & Spas, Reflexology, Active Life, Gyms, Day Spas","blue","MA, Quincy, 33 Fayette St",NA,"True",NA
"168","UYmatKG6_NMm0WOADzoDoQ","Arapahoe Center YMCA","2800 Dagny Way","Lafayette","CO","80026",40.0127,-105.1345,4.5,12,1,"Parks, Community Centers, Local Services, Active Life, Child Care & Day Care, Public Services & Government, Fitness & Instruction, Gyms, Boot Camps, Amateur Sports Teams","blue","CO, Lafayette, 2800 Dagny Way",NA,"True",NA
